"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
1996,52.040719,5.855731,60.5,3.18,11.8166666666667,28.8,0.346666666666667,46.9333333333333,-4.16333333333333,11.4366666666667,21.1066666666667,62.2,0.546666666666667,19.5333333333333,-4.94,-1.30333333333333,4.10333333333333,49.4,0.12,73.5,-3.78,5.79666666666667,12.8466666666667,82.2,0.203333333333333,50.8,-3.93,4.40166666666667,12.0083333333333,53.0916666666667,0.296666666666667,47.6916666666667,-4.1275,1.46388021977781,0.342135953376868,4.37324116228297,0.492021141602392,3.26319794893067,2.80340711555476,0.00775014044319453,0.0533570353681667,0.467181851787616,0.0550256352115688,1.00486805205305,3.93958745193253,0.181774507019509,0.176967262549289,1.38359296644803,0.0432025805816158,0.0333333333333317,1.85617872429978,0.294598597741981,0.95763713646088,0.0885901379819685,0.343322234554199,0.493002800843759,2.15830060573589,2.70807162467222,1.64520698856097,2.93644456001382,0.0044179115846402,1.83538020782638,3.51670874625679,-0.81,14.59,10.32,21.99,-3.94,8.53,3.02,16.65,-3.05,21.99,1.50005144128329,2.37375728974783,0.0568346461402234,0.000284539150698377,0.465037443558124,1.88554786555923,0.00114432748153416,1.9487804945562,0.0661621607483255,9.73490114674734e-05
1997,52.040719,5.855731,51.5,4.91666666666667,13.5733333333333,59.3,0.353333333333333,61.1,-3.53666666666667,12.9966666666667,22.6,74.2666666666667,0.63,40.3333333333333,-1.97,2.02666666666667,7.73333333333333,69.3333333333333,0.153333333333333,72.2333333333333,-2.94,5.86333333333333,13.8766666666667,53.7,0.25,50.2,-2.95666666666667,5.985,13.9041666666667,63.2,0.34,56.2833333333333,-3.01666666666667,1.43641799873501,1.48888660066652,0.0768205704393049,0.758895251966853,0.0355125111980435,2.01605299066491,7.70069484017766,2.0883694180305,0.0205369431592985,1.15853646246677,0.00814301248916541,0.627913756584481,2.00396716658485,3.14481188971823,0.0632931366789176,1.79986949348699,35.2720876585933,1.14496605649729,0.212470153534222,0.126071823606944,1.03487942324201,0.906585275619681,0.561768917350032,1.23539174616669,1.81644278469399,2.14884178097759,0.704115679489724,1.85662734344502,0.084490386656942,1.88741592023961,3.04,17.25,10.81,25.58,1.82,9.54,3.47,19.54,-3.94,25.58,1.80125578963519,0.0709124262750453,0.811572653081493,5.36620508781577,3.01976789172463,4.18997299108687,0.123176125317013,0.504645514433583,0.415193503643554,5.38206873217143
1998,52.040719,5.855731,45.5,6.29,14.2666666666667,87.7666666666667,0.36,62.5333333333333,-1.57666666666667,11.6366666666667,20.5833333333333,99.1666666666667,0.503333333333333,61.2,2.36666666666667,1.18333333333333,6.43666666666667,95.1,0.116666666666667,73.5,5.25333333333333,5.95666666666667,12.04,136.4,0.16,73.5,5.06666666666667,6.42583333333333,13.6175,98.025,0.293333333333333,67.3666666666667,1.41416666666667,9.62892122547832,3.7351667173032,2.00494690736492,1.08336809118695,0.000612347147481841,0.389392892156725,0.187072860716725,0.0378284280636777,0.943646417293067,0.0412695413375663,1.40756987749556,0.900077340395079,0.900850926172761,0.979374203432595,0.89057039315545,0.00892615301273057,0.0333333333333317,3.17512959025739,0.119986383752441,4.09281308575251,7.83057866620233,4.0568349981502,1.18822291961237,3.37290701163855,4.75751916760036,1.10310498304637,4.72478055523462,0.00110447789616005,1.17075384989977,0.39231467337184,3.64,19.56,11.23,21.49,-0.04,7.64,0.7,18,0.7,21.49,3.0350556557591,3.36915429377445,2.15710128344899,0.0920610670077444,0.914684684794328,0.607490768039911,2.5638021486283,0.169778767542565,1.88778509690892,0.0972623358825812
1999,52.040719,5.855731,44.5,6.12666666666667,14.5266666666667,71.6666666666667,0.366666666666667,62.0666666666667,4.58,12.2933333333333,22.1733333333333,82.7666666666667,0.64,29.4666666666667,2.93666666666667,1.81666666666667,7.18333333333333,114.033333333333,0.146666666666667,73.5,2.30333333333333,7.45333333333333,14.8733333333333,68.4333333333333,0.263333333333333,57.0666666666667,1.74333333333333,6.7925,14.53,86.375,0.35,55.525,3.40416666666667,8.27447684773404,4.83925154576269,0.210106188523108,1.46543965926269,0.00609086127169791,3.51907835871567,2.4447700823664,1.20609930882839,0.0562735002499842,1.38619225778819,0.230987164161856,1.38668082793144,1.68858452969073,2.0762849495874,3.31965742374224,1.2428775454926,0.0333333333333317,0.570113835032459,2.22179945073268,2.7078706095469,0.113922881054785,1.93655197928228,0.0430061109578916,0.378776965271654,8.26204213114157,5.63215443167859,1.3590757186311,2.76119474040009,0.147911720805207,2.32465914829301,3.61,19.06,10.07,24.11,1.57,8.63,3.15,21.92,-0.04,24.11,2.96576443111167,2.23761229807987,0.00991942192936201,1.89027372867844,2.66579715989067,2.07320946695699,0.0157364895507501,5.97823436893091,1.10687096980078,1.88794679506253
2000,52.040719,5.855731,40.5,6.26,14.5433333333333,79.0333333333333,0.39,66.4666666666667,2.20333333333333,11.6466666666667,20.8,71.7333333333333,0.53,37.7,1.69,1.26333333333333,6.51333333333333,87.7,0.13,73.5,2.20333333333333,7.96666666666667,14.4066666666667,99.5,0.23,68.7666666666667,2.03666666666667,6.99583333333333,14.2758333333333,83.6,0.323333333333333,61.6083333333333,2.02,9.37245282958312,4.91489522360723,0.803756135117919,3.25628013726594,0.180185865663455,0.829679717195206,0.202269142710493,0.000336296471805651,0.0659047933615465,0.00438506985122757,0.00231323921008168,0.458394327279099,0.986809978462957,1.07323811775055,0.360509151869519,0.300275787348256,0.0333333333333317,0.518761524898413,4.49702516543177,1.08433850948133,1.20083737565148,0.0858305586385498,0.513161395910953,0.52305966571051,10.6197084093563,4.01893939228707,0.856964729791712,0.746627057804185,0.136040202398484,0.809707993868973,3.45,19.43,10.97,22.32,0.35,7.22,5.01,19.2,1.6,22.32,2.60972453315426,3.05275632351013,1.24811576792042,0.05210066405884,1.25490246987254,0.249227710826013,2.06289067370362,0.213976248413157,3.11682004306573,0.0493782157901605
2001,52.040719,5.855731,50,4.94666666666667,13.03,73.8,0.346666666666667,58.2333333333333,2.68666666666667,12.3766666666667,22.1433333333333,81.8,0.623333333333333,15.9333333333333,1.18333333333333,1.56666666666667,7.19,107.6,0.143333333333333,73.5,2.74,7.7,14.3233333333333,104.333333333333,0.203333333333333,73.5,2.48333333333333,6.3325,13.8583333333333,87.5583333333333,0.323333333333333,55.2916666666667,2.16666666666667,1.53787450109559,0.438083204683195,0.342527852103003,0.492021141602392,0.266102880817829,1.22572933028615,2.91422861322955,1.1531206794177,0.0376145399870234,1.01810337225854,1.41978421225386,0.22432155197208,1.34831521596368,2.08791351800223,2.32123162393907,1.0029425525104,0.0333333333333317,0.822745051343493,3.21599997588683,0.871263271537481,1.73930540166743,0.343322234554199,1.18822291961237,0.787386940978026,4.01891080736149,1.95844459692501,1.60824571038995,0.746627057804185,0.170975289483727,0.93324595246421,2.11,19.31,9.81,23.43,-0.42,9.74,3.56,17.24,-0.42,23.43,0.521368457694986,2.7745409734431,0.203502604218643,0.882258339614403,0.634825747731879,4.75399623892423,0.171720642697719,0.933091927552538,0.786388950484963,0.876967189620148
2002,52.040719,5.855731,49.5,5.61333333333333,14.22,53.1,0.38,60.5,2.17,13.0233333333333,21.9566666666667,100.133333333333,0.566666666666667,39.2,1.69666666666667,-0.893333333333333,4.90666666666667,74.7,0.11,73.5,2.11333333333333,6.78333333333333,14.06,74.9,0.246666666666667,66.2666666666667,1.89,6.79416666666667,14.3033333333333,84.7166666666667,0.331666666666667,59.8666666666667,2.1125,4.68569437017092,3.55210917335343,0.417220217234774,2.40237898198109,0.0660356613186767,0.805205537026556,7.95772407256973,0.850210501137125,1.02959645944575,0.190621417683886,0.00094262208338521,0.462025878368188,0.0398248513787382,0.0042086585015452,6.91002081886094e-06,0.0174952599049518,0.0333333333333317,0.474616254232034,0.446536219526335,0.350994578788061,0.0015339741188402,0.709443211246763,0.269334233353207,0.448014180624061,8.28016593850277,4.18038228917946,1.04515595811023,1.2395003189656,0.0234483272152563,0.886600099020331,3.07,17.78,11.62,22.83,-2.25,5.28,4.92,18.9,0.15,22.83,1.85534455160016,0.392294349864613,3.98394355690235,0.307964322973325,0.00078431404367034,0.631998038040629,1.88471530880537,0.059497553254879,1.28760346364317,0.30292086377592
2003,52.040719,5.855731,45,5.34666666666667,15.0366666666667,58.9666666666667,0.45,52.5333333333333,-1.68,13.4733333333333,24.34,40.2333333333333,0.8,18.7,-3.16666666666667,1.02,6.45333333333333,107.5,0.136666666666667,73.5,-2.54666666666667,5.60333333333333,14.0266666666667,64,0.29,46.6,-4.24333333333333,5.94916666666667,14.7375,59.5166666666667,0.4175,47.8333333333333,-2.2525,3.2214224774164,7.41962001022009,0.0882037016645904,11.101227007404,1.36154482403609,0.443519192223703,12.9314572800094,8.17842636131694,2.77858738795565,7.80409029641107,1.09455097508212,1.62017616583901,0.737511683325607,0.999414081352165,2.30711796619182,0.600194528576001,0.0333333333333317,0.870713183301523,0.608494404204517,0.301716855100974,0.293839331475773,5.1551979282279,1.06861359332521,2.50982993063652,1.63842529086671,7.15052338082582,1.34042595545864,13.5470426652194,1.78814779851574,1.05857281700543,2.92,18.17,12.55,25.2,0.66,7.27,3.01,20.26,-2.25,25.2,1.592902037924,0.794360940063985,10.5841478997016,4.29770746236068,1.56362612452716,0.28364470017327,0.000717191355614298,1.52560732254432,0.00823855633146794,4.30732460409487
2004,52.040719,5.855731,46,4.97333333333333,13.89,42.4666666666667,0.393333333333333,50.8333333333333,-2.44,12.3,21.5666666666667,113.2,0.576666666666667,41.3,-1.74,0.49,5.63,69.5333333333333,0.12,73.5,0.336666666666667,6.98,14.2566666666667,73.1333333333333,0.276666666666667,73.5,1.41333333333333,6.25166666666667,13.9316666666667,80.4,0.3425,59.7833333333333,-0.9425,1.6309642646387,2.38888289344959,1.63423024014796,3.56971322012204,1.85235012113254,0.94979213937346,2.48081043300961,0.366008214901037,2.55890613726297,0.289030396936371,0.019886574504316,0.490093921092256,0.319925185581855,0.252073981026383,0.0587110038424945,0.0432025805816158,0.0333333333333317,0.00497097763229783,0.827401300161816,0.71756843576344,0.0145627781042101,3.35275619681835,1.18822291961237,0.244229716943838,3.42954239013363,2.26731887060155,0.42105338196522,2.06599493463586,0.0203939872818163,0.191410388928704,1.89,16.96,10.66,23.15,-0.84,7.24,3.19,19.56,0.15,23.15,0.331062073963552,0.00480120836998632,0.487309246263048,0.577489143739317,0.384802116890649,0.262727478199291,0.0236037409862974,0.525568488550848,1.28760346364317,0.57197954560266
2005,52.040719,5.855731,43,5.17,13.9333333333333,61.1666666666667,0.363333333333333,65.6666666666667,0.0733333333333333,12.0333333333333,21.4866666666667,101.6,0.59,46.5666666666667,0.186666666666667,-0.373333333333333,4.65666666666667,52.9333333333333,0.103333333333333,73.5,-0.926666666666667,7.84666666666667,15.5733333333333,69.3,0.27,71.2666666666667,0.786666666666667,6.45666666666667,14.185,76.175,0.3375,64.25,0.244166666666667,2.4019735640063,2.52851278481654,0.0276026781911924,1.26720403411787,0.110965274506693,0.00211363126853467,1.24489011583027,0.291539058448838,1.16715607582163,0.451987201289948,0.17446438566052,0.00539826952950432,0.00775678880980503,0.00743565930082791,1.02486389810772,0.128893649503829,0.0333333333333317,0.136333416050626,3.89405062586512,6.51233938376353,0.0885291149853412,2.59637439881613,0.834905206069173,0.0696636101540336,5.01520741477879,3.50828083765494,0.0803008671589597,1.6584425909528,0.484430387116994,0.00964022323756661,2.38,17.51,11.18,22.13,-1.73,5.53,3.73,20.65,-0.84,22.13,0.813735818967149,0.196175786516211,1.96310378489394,0.0113524327933093,0.0607372795418308,0.394639490818171,0.285368652387235,2.30859331959245,0.495746669542085,0.00999051131107155
