"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
1983,52.383333,5.85,25.70238095,5.19,11.9833333333333,102.4,0.27,69.7,1.79666666666667,12.8033333333333,23.16,32.1,0.68,22,0.506666666666667,0.17,5.4,81.9666666666667,0.126666666666667,69.7,-0.366666666666667,6.50333333333333,14.0866666666667,78.3333333333333,0.263333333333333,64.2,-1.86333333333333,6.225,13.8025,69.6833333333333,0.338333333333333,56.4,-0.235,0.748750122341067,0.128633515141353,7.68341232116132,1.81635220125786,1.8184075367803,0.582807753413278,4.3289744183779,3.59510906962164,3.69416759002545,2.85267477004557,0.374971090376474,0.0426753918837071,0.140270066023651,0.106611712267241,1.06429400574774,0.48450123257914,0.0333333333333247,0.0223988363029575,0.00018037221785419,0.156797983587277,0.0869611051376209,0.996173150734708,0.411530296052573,0.506820967728397,1.71579710489274,1.55505288858806,0.0862588526188229,1.83916554260056,0.0884628671681223,0.0121417060909029,2.38,14.44,11.15,25.16,-0.56,5.81,2.71,18.34,-2.18,25.16,0.434327103226325,2.62757772508804,1.12938888749483,4.07412985844265,0.495141267582136,0.201906053355854,0.0762159502288822,0.122358796147187,0.0117519548418788,4.08485144626341
1984,52.383333,5.85,30.15248227,3.75333333333333,11.55,58.0333333333333,0.33,57.6333333333333,0.263333333333333,11.41,20.0833333333333,50.3333333333333,0.496666666666667,36.4333333333333,0.426666666666667,-3.02333333333333,2.88666666666667,38.5666666666667,0.0833333333333333,69.7,1.11666666666667,7.5,14.14,105.8,0.2,69.7,2.09666666666667,5.77666666666667,12.8141666666667,72.4833333333333,0.285833333333333,58.3666666666667,0.871666666666667,1.27236856807736,0.655648029795944,0.000633858669646904,0.0616352201257865,0.0012970330325815,0.0156928489967086,0.142715821010826,0.411988690600849,1.18857284805555,0.054272052700035,0.0330879467794143,0.0303321803979327,1.89333265965068,1.36628252759638,1.76144931374364,0.594920797637354,0.0333333333333247,0.139202677025513,1.57598982163953,0.217503968344029,2.79688915419461,1.146340078581,1.17495890008747,0.562467866061413,0.218203083020359,0.0373998288847934,0.328075402250673,0.0752609989098103,0.301979012592804,0.160073155147146,0.42,14.4,9.61,22.69,-6.22,5.9,4.96,17.04,-0.56,22.69,0.300902137796702,2.71826843333825,1.1023386383387,0.179993918417803,2.63315176816327,0.153941883678297,1.71577319553286,1.77787365338664,0.631096615960572,0.17499415666136
1985,52.383333,5.85,24.49,5.16666666666667,12.0966666666667,53.8,0.27,60.8,0.63,11.1866666666667,19.9433333333333,107.233333333333,0.46,65.9,2.46666666666667,-1.57333333333333,3.71,60.2,0.11,69.7,1.98333333333333,5.37,12.58,54,0.22,64.8,2.17666666666667,4.80833333333333,11.98,66.2666666666667,0.258333333333333,65.3,1.64916666666667,0.693771982210005,0.0579288311427828,0.056125025272933,1.81635220125786,0.144739795929365,0.0772126030132557,0.59571635087474,0.573578081889813,2.26671613916334,0.381125490085994,3.25231557858163,1.00168570414269,0.3377099115143,0.461054563097327,0.022921445506825,0.0173415342559371,0.0333333333333247,0.460405993887198,1.95671188469087,2.53672036558161,0.856485572382321,0.174206808839226,0.475787382451034,0.607638571935706,1.83093110872925,1.98560253725469,0.00219450903046979,1.27330142833386,2.06865595371576,0.575465563676061,1,17.54,9.38,21.69,-6.95,7.14,-0.28,18.69,-6.22,21.69,0.0365575311878037,0.279434627586085,1.8644505513681,0.0489136689209889,3.69693690330723,0.154273297756088,5.68164687652733,0.00722340682256528,2.56762998517451,0.0531649019203195
1986,52.383333,5.85,32.75862069,4.13,11.8033333333333,56.8666666666667,0.316666666666667,56.0333333333333,1.4,11.4233333333333,21.0733333333333,63.4,0.576666666666667,16.5,-0.763333333333333,-1.85,3.73666666666667,67.1666666666667,0.09,69.7,-0.856666666666667,6.33,14.0533333333333,71.2,0.243333333333333,50.2666666666667,-1.68666666666667,4.955,12.6283333333333,66.3416666666667,0.314166666666667,48.125,0.0125,0.366495481364441,0.298138873422213,0.00221382081986862,0.0113207547169812,0.0190480585097923,0.358001801008395,0.125494587697394,0.030550507416711,0.244150034708396,0.366879076252233,0.837238750256014,0.0949066926390114,0.536981679522432,0.439759598061535,0.0516418475179644,0.29763735324986,0.0333333333333247,0.103909394446856,0.0410312576848043,0.123889764809701,0.0039509686035963,0.118882151211647,0.229790205800696,0.418213776900337,1.16083353877867,0.215505698087125,0.00155001480977385,0.366766754744173,0.582645054170551,1.54616778749063e-05,0.43,18.21,10.8,21.72,-5.75,6.76,4.79,16.33,-6.95,21.72,0.294180783040214,0.986458004317988,0.339398656457567,0.0407239304513687,2.04352878152807,0.0231562668833822,1.41621449398681,3.49895882084734,3.65387169252429,0.0445666759463152
1987,52.383333,5.85,24.03448276,3.67333333333333,11.4133333333333,66.1,0.3,59.5333333333333,0.43,11.44,19.54,97.8,0.41,69.1666666666667,2.44666666666667,2.05666666666667,7.07666666666667,84.1333333333333,0.13,69.7,3.38,7.24666666666667,14.02,82.3,0.233333333333333,69.7,3.3,5.12083333333333,12.0866666666667,72.5416666666667,0.254166666666667,67.025,1.62,1.53509323772328,0.906266253587096,0.275184435139227,0.302201257861635,0.058890592737744,0.0378827621485195,0.105524598343577,1.18822826665967,1.156082923385,1.30307198532783,3.93299761397511,0.985528300176741,1.98458510528585,1.75325626433033,1.3211369206642,0.654377486514852,0.0333333333333247,1.37065566533207,0.883043046908841,0.0948531011824257,0.243864661239103,0.000329313438259412,1.17495890008747,1.42612977164289,0.586283941295838,1.57165565974958,0.334769670310083,1.58208854561245,2.75361867063668,0.555242261883079,-1.47,14.99,9.63,21.1,1.18,8.3,4.48,19.09,-5.75,21.1,2.93436233571208,1.53660940733476,1.04547791052068,0.362359315530245,2.01308993534304,1.27070041806313,0.943889517864902,0.0473700523543857,1.96940570432432,0.376290332426923
1988,52.383333,5.85,26.75142857,5.34,13.4333333333333,61.9,0.4,41.3,3.42333333333333,11.6666666666667,19.9966666666667,81.8666666666667,0.45,44.3333333333333,1.57666666666667,2.6,7.89666666666667,51.4666666666667,0.12,69.7,-0.223333333333333,6.71333333333333,13.4166666666667,69.7666666666667,0.203333333333333,69.7,2.22666666666667,6.66,13.66,76.475,0.298333333333333,56.2583333333333,2.565,1.15223115075392,1.32406549160776,0.0699920677353373,4.45314465408805,3.02945232114437,2.07477976244084,0.00563775552025118,0.508874985120207,0.121336664165558,0.521554426447334,0.380231141629197,0.409833749360022,2.91246877397677,3.28332027056439,0.391957998621248,0.22119303897879,0.0333333333333247,0.00983040686739473,0.0756871079809869,0.238507155034423,0.0181550718634415,0.925041448070677,1.17495890008747,0.636756099801801,4.52660977083131,1.08022039885163,0.942130206435794,0.0129677192852786,0.0779902797908316,1.39448372380686,2.05,19.26,10.91,21.27,1.9,8.61,2.7,17.67,1.76,21.27,0.207678769378212,2.96285638826923,0.537997169394736,0.242301470911671,2.94042565288431,1.75174795197513,0.0801575120913301,0.733961647811791,3.1571930810445,0.253122078734005
1989,52.383333,5.85,22.80319149,5.76333333333333,14.2,60.8333333333333,0.42,55,0.09,11.9133333333333,21.9833333333333,59.1333333333333,0.633333333333333,14.3,-2.20666666666667,2.64,8.47333333333333,78.2666666666667,0.156666666666667,69.7,-3.49333333333333,7.06666666666667,14.8533333333333,53.9666666666667,0.276666666666667,37.3333333333333,-3.29,6.60666666666667,14.6425,57.4166666666667,0.363333333333333,44.0833333333333,-1.8625,2.7581643551488,3.79750947197277,0.0394114957452776,6.9814465408805,0.0627043991593883,0.00282308427608499,0.260409622008541,0.856449488466933,0.474391420105294,1.43943051773667,1.07344309015603,0.797377041273512,2.98779083920717,4.64446208727665,0.689807989831337,2.93071928925337,0.0333333333333247,1.566433580317,0.511803321389584,1.98223623695519,0.859582606819924,2.05524516817697,2.30976092414568,1.5341016049914,4.11006220830654,6.1070414961952,0.862925854270168,4.54791847595114,1.64197800825308,0.740675421762503,4.28,20.25,10.48,22.79,1.02,11.16,1.68,20.04,1.02,22.79,3.34761430549164,5.79739941113771,0.0206172415414252,0.238924488212768,1.83080148719397,8.632545653495,1.00417222870234,0.87686386155557,2.14179376993241,0.233494655942541
1990,52.383333,5.85,18.51,5.90666666666667,15.04,39.7,0.45,43.7,-3.53333333333333,11.9766666666667,21.6933333333333,60.9,0.63,15.1,-4.14,-0.783333333333333,4.67666666666667,49.0666666666667,0.12,69.7,-2.85666666666667,6.71333333333333,13.72,81.7,0.246666666666667,63.7666666666667,-3.30666666666667,6.80333333333333,14.6175,63.6416666666667,0.371666666666667,48.0666666666667,-3.53583333333333,3.45825869514021,7.96985793388894,1.23172673841654,11.8352201257862,2.1888865815446,2.11655145602085,0.386944640001926,0.4709043562575,0.36986519433069,1.35680131750086,0.98415904748507,2.8103695501925,0.02192430994096,0.0107864674256031,0.572304932848146,0.22119303897879,0.0333333333333247,1.05513225073347,0.0756871079809863,0.00774311030060618,0.21505067110604,0.20582089891213,0.368020167409848,1.54938089991113,5.74568747222088,5.92828818598239,0.0951618690158257,5.71876420480792,0.59411632043071,2.66405805467351,4.47,19.69,10.93,24.1,-3.88,5.63,3.23,16.95,0.95,24.1,3.78968003478075,4.07823798306315,0.578999124052557,1.78035879419705,0.436811126552228,0.317318333252001,0.00818260514091522,1.96409760858262,2.05590996176637,1.77760747451743
1991,52.383333,5.85,21.11824324,5.08333333333333,13.1766666666667,33.6666666666667,0.35,46.7333333333333,-3.73666666666667,12,21.0633333333333,70.1666666666667,0.563333333333333,40.7333333333333,-2.56333333333333,0.843333333333333,6.41,41.7,0.12,69.7,-3.74666666666667,6.31333333333333,14.0533333333333,72.6333333333333,0.293333333333333,38.4666666666667,-3.46333333333333,5.60083333333333,13.2691666666667,55.3166666666667,0.330833333333333,48.9083333333333,-3.21416666666667,0.514532636466807,0.780591153816032,2.20033552351713,0.608805031446543,1.32148485985613,2.36994063393576,0.439858193779377,0.027734918651948,0.0343805762522901,0.217088210800138,0.175163164816196,1.07639344416691,0.552988631172162,0.860162087415452,1.33840741139295,0.22119303897879,0.0333333333333247,1.79788676848908,0.0498763784540589,0.123889764809701,8.14920810327619e-05,3.91257295996003,2.04095072255089,1.69670710101431,0.0186585793634322,0.220647858676438,1.29560872576443,1.26164655666217,0.439435810812938,2.20188401504408,4.61,14.12,9.08,23.44,0.29,8.19,2.53,20.48,-3.88,23.44,4.13294994716727,3.39618564469082,3.15774353977947,0.825050379262559,1.10886800920502,1.11852790247406,0.162367230936673,1.61115058779784,0.373907838610471,0.819018967006141
1992,52.383333,5.85,17.11965812,6.36333333333333,14.38,64.8333333333333,0.436666666666667,52.5666666666667,-2.96333333333333,12.99,22.55,84.8666666666667,0.63,25.3,-3.21,0.63,5.78333333333333,55.8333333333333,0.1,69.7,1.15333333333333,6.24666666666667,13.35,88.8,0.24,59.6666666666667,-0.816666666666667,6.64416666666667,14.1266666666667,69.9916666666667,0.355,51.8083333333333,-2.29,6.21624316927497,4.56286235406987,0.199060070105149,9.52075471698113,0.265304978301462,1.4825812108382,5.80797120035018,1.94013865573362,0.235413372608251,1.35680131750086,0.185548681788524,1.68882070241441,0.392737480558914,0.307572324581669,0.151112486793737,0.0428229723462937,0.0333333333333247,0.149012162730969,0.0938834422553184,0.33219878967176,0.672092132731909,0.0556539710658403,0.0766299127160309,0.105964064710672,4.40084918308571,2.95654850153315,0.105255219739943,3.51103678929765,0.0847742671016561,1.11882247270609,3.39,20.49,12.19,23.24,-0.06,7.49,4.14,18.84,0.29,23.24,1.64175167658274,6.62650199517207,6.19737100397651,0.607212778192007,0.826593239027564,0.377469988370862,0.535656324968507,0.000812155444860282,1.33254500699721,0.600961443773789
